,Date,High
7479,2010-08-05,37.597141
7480,2010-08-06,37.355713
7481,2010-08-09,37.450001
7482,2010-08-10,37.207142
7483,2010-08-11,36.527142
7484,2010-08-12,36.157143
7485,2010-08-13,35.982857
7486,2010-08-16,35.715714
7487,2010-08-17,36.375713
7488,2010-08-18,36.381428
7489,2010-08-19,36.21143
7490,2010-08-20,36.274284
7491,2010-08-23,36.0
7492,2010-08-24,34.714287
7493,2010-08-25,34.855713
7494,2010-08-26,35.107143
7495,2010-08-27,34.658573
7496,2010-08-30,35.107143
7497,2010-08-31,34.937141
7498,2010-09-01,35.922855
7499,2010-09-02,36.024284
7500,2010-09-03,36.968571000000004
7501,2010-09-07,37.075714000000005
7502,2010-09-08,37.77
7503,2010-09-09,38.074287
7504,2010-09-10,37.785713
7505,2010-09-13,38.325714000000005
7506,2010-09-14,38.452858
7507,2010-09-15,38.625713
7508,2010-09-16,39.524284
7509,2010-09-17,39.708572
7510,2010-09-20,40.540001000000004
7511,2010-09-21,41.049999
7512,2010-09-22,41.139998999999996
7513,2010-09-23,41.822857
7514,2010-09-24,41.932858
7515,2010-09-27,42.104286
7516,2010-09-28,41.681427
7517,2010-09-29,41.401428
7518,2010-09-30,41.42857
7519,2010-10-01,40.939999
7520,2010-10-04,40.414288
7521,2010-10-05,41.349998
7522,2010-10-06,41.712856
7523,2010-10-07,41.497143
7524,2010-10-08,42.07143
7525,2010-10-11,42.462856
7526,2010-10-12,42.785713
7527,2010-10-13,43.137142
7528,2010-10-14,43.209998999999996
7529,2010-10-15,45.0
7530,2010-10-18,45.57143
7531,2010-10-19,44.824287
7532,2010-10-20,44.892857
7533,2010-10-21,44.962856
7534,2010-10-22,44.291428
7535,2010-10-25,44.514286
7536,2010-10-26,44.248573
7537,2010-10-27,44.271427
7538,2010-10-28,44.0
7539,2010-10-29,43.697144
7540,2010-11-01,43.657143
7541,2010-11-02,44.312859
7542,2010-11-03,44.697144
7543,2010-11-04,45.740002000000004
7544,2010-11-05,45.652859
7545,2010-11-08,45.681427
7546,2010-11-09,45.900002
7547,2010-11-10,45.53857
7548,2010-11-11,45.485714
7549,2010-11-12,45.214287
7550,2010-11-15,44.362858
7551,2010-11-16,43.942856
7552,2010-11-17,43.427143
7553,2010-11-18,44.238571
7554,2010-11-19,44.057144
7555,2010-11-22,44.765713
7556,2010-11-23,44.535713
7557,2010-11-24,45.057144
7558,2010-11-26,45.385715000000005
7559,2010-11-29,45.354286
7560,2010-11-30,44.908573
7561,2010-12-01,45.392857
7562,2010-12-02,45.57143
7563,2010-12-03,45.521427
7564,2010-12-06,46.047142
7565,2010-12-07,46.284286
7566,2010-12-08,45.860001000000004
7567,2010-12-09,46.07143
7568,2010-12-10,45.864284999999995
7569,2010-12-13,46.437141
7570,2010-12-14,46.077145
7571,2010-12-15,46.142857
7572,2010-12-16,46.087143
7573,2010-12-17,45.970001
7574,2010-12-20,46.17857
7575,2010-12-21,46.341427
7576,2010-12-22,46.531428999999996
7577,2010-12-23,46.450001
7578,2010-12-27,46.491428000000006
7579,2010-12-28,46.665714
7580,2010-12-29,46.635715000000005
7581,2010-12-30,46.501427
7582,2010-12-31,46.21143
7583,2011-01-03,47.18
7584,2011-01-04,47.5
7585,2011-01-05,47.762856
7586,2011-01-06,47.892857
7587,2011-01-07,48.049999
7588,2011-01-10,49.032856
7589,2011-01-11,49.279999
7590,2011-01-12,49.204285
7591,2011-01-13,49.52
7592,2011-01-14,49.782856
7593,2011-01-18,49.251427
7594,2011-01-19,49.799999
7595,2011-01-20,48.328571000000004
7596,2011-01-21,47.84
7597,2011-01-24,48.207142
7598,2011-01-25,48.777142
7599,2011-01-26,49.371429
7600,2011-01-27,49.241428000000006
7601,2011-01-28,49.200001
7602,2011-01-31,48.577145
7603,2011-02-01,49.378571
7604,2011-02-02,49.32143
7605,2011-02-03,49.177143
7606,2011-02-04,49.528572
7607,2011-02-07,50.464287
7608,2011-02-08,50.78857
7609,2011-02-09,51.285713
7610,2011-02-10,51.42857
7611,2011-02-11,51.114284999999995
7612,2011-02-14,51.354286
7613,2011-02-15,51.424285999999995
7614,2011-02-16,52.128571
7615,2011-02-17,51.467144
7616,2011-02-18,51.357143
7617,2011-02-22,49.342857
7618,2011-02-23,49.234287
7619,2011-02-24,49.307144
7620,2011-02-25,49.775715000000005
7621,2011-02-28,50.721428
7622,2011-03-01,50.817142
7623,2011-03-02,50.621429
7624,2011-03-03,51.398571000000004
7625,2011-03-04,51.470001
7626,2011-03-07,51.667141
7627,2011-03-08,51.057144
7628,2011-03-09,50.68
7629,2011-03-10,49.967144
7630,2011-03-11,50.331429
7631,2011-03-14,50.925713
7632,2011-03-15,49.691429
7633,2011-03-16,49.0
7634,2011-03-17,48.515713
7635,2011-03-18,48.314285
7636,2011-03-21,48.534286
7637,2011-03-22,48.945713
7638,2011-03-23,48.602856
7639,2011-03-24,49.42857
7640,2011-03-25,50.294284999999995
7641,2011-03-28,50.617142
7642,2011-03-29,50.137142
7643,2011-03-30,50.125713
7644,2011-03-31,49.971428
7645,2011-04-01,50.227142
7646,2011-04-04,49.228573
7647,2011-04-05,48.892857
7648,2011-04-06,49.128571
7649,2011-04-07,48.632858
7650,2011-04-08,48.592857
7651,2011-04-11,47.952858
7652,2011-04-12,47.675713
7653,2011-04-13,48.02
7654,2011-04-14,48.0
7655,2011-04-15,47.662857
7656,2011-04-18,47.46143
7657,2011-04-19,48.282856
7658,2011-04-20,49.392857
7659,2011-04-21,50.732857
7660,2011-04-25,50.535713
7661,2011-04-26,50.712856
7662,2011-04-27,50.335712
7663,2011-04-28,49.964287
7664,2011-04-29,50.564285
7665,2011-05-02,50.067142
7666,2011-05-03,49.984287
7667,2011-05-04,50.261429
7668,2011-05-05,50.135715000000005
7669,2011-05-06,50.0
7670,2011-05-09,49.885715000000005
7671,2011-05-10,49.955715000000005
7672,2011-05-11,50.0
7673,2011-05-12,49.588570000000004
7674,2011-05-13,49.464287
7675,2011-05-16,48.745715999999994
7676,2011-05-17,48.02
7677,2011-05-18,48.721428
7678,2011-05-19,48.915714
7679,2011-05-20,48.707142
7680,2011-05-23,47.997143
7681,2011-05-24,47.985714
7682,2011-05-25,48.365715
7683,2011-05-26,48.127144
7684,2011-05-27,48.232857
7685,2011-05-31,49.689999
7686,2011-06-01,50.304287
7687,2011-06-02,49.71143
7688,2011-06-03,49.332859
7689,2011-06-06,49.578571000000004
7690,2011-06-07,48.317142
7691,2011-06-08,47.828571000000004
7692,2011-06-09,47.667141
7693,2011-06-10,47.380001
7694,2011-06-13,46.901428
7695,2011-06-14,47.607143
7696,2011-06-15,47.185715
7697,2011-06-16,46.954285
7698,2011-06-17,47.035713
7699,2011-06-20,45.385715000000005
7700,2011-06-21,46.542858
7701,2011-06-22,46.985714
7702,2011-06-23,47.384285
7703,2011-06-24,47.592857
7704,2011-06-27,47.700001
7705,2011-06-28,48.099998
7706,2011-06-29,48.052856
7707,2011-06-30,48.018570000000004
7708,2011-07-01,49.07143
7709,2011-07-05,49.975716
7710,2011-07-06,50.585712
7711,2011-07-07,51.142857
7712,2011-07-08,51.42857
7713,2011-07-11,51.395714
7714,2011-07-12,51.097141
7715,2011-07-13,51.42857
7716,2011-07-14,51.658573
7717,2011-07-15,52.142857
7718,2011-07-18,53.521427
7719,2011-07-19,54.092856999999995
7720,2011-07-20,56.610001000000004
7721,2011-07-21,55.722857999999995
7722,2011-07-22,56.435715
7723,2011-07-25,57.14285699999999
7724,2011-07-26,57.785713
7725,2011-07-27,57.52
7726,2011-07-28,56.712856
7727,2011-07-29,56.450001
7728,2011-08-01,57.07143000000001
7729,2011-08-02,56.842856999999995
7730,2011-08-03,56.221428
7731,2011-08-04,55.902859
7732,2011-08-05,54.785713
7733,2011-08-08,52.53856999999999
7734,2011-08-09,53.515713
7735,2011-08-10,53.521427
7736,2011-08-11,53.635715000000005
7737,2011-08-12,54.234287
7738,2011-08-15,54.995716
7739,2011-08-16,54.767143000000004
7740,2011-08-17,54.931427
7741,2011-08-18,53.235714
7742,2011-08-19,52.42857
7743,2011-08-22,52.125713
7744,2011-08-23,53.377143999999994
7745,2011-08-24,54.137142000000004
7746,2011-08-25,53.635715000000005
7747,2011-08-26,54.828571
7748,2011-08-29,55.92856999999999
7749,2011-08-30,55.97714200000001
7750,2011-08-31,56.01142900000001
7751,2011-09-01,55.334286
7752,2011-09-02,54.0
7753,2011-09-06,54.332859
7754,2011-09-07,55.085712
7755,2011-09-08,55.515713
7756,2011-09-09,55.14285699999999
7757,2011-09-12,54.41143
7758,2011-09-13,55.172855000000006
7759,2011-09-14,56.029999
7760,2011-09-15,56.237143999999994
7761,2011-09-16,57.214287
7762,2011-09-19,59.032856
7763,2011-09-20,60.408573
7764,2011-09-21,60.22714200000001
7765,2011-09-22,58.545715
7766,2011-09-23,58.105713
7767,2011-09-26,57.71143000000001
7768,2011-09-27,58.464287
7769,2011-09-28,57.67714300000001
7770,2011-09-29,57.458572
7771,2011-09-30,55.555714
7772,2011-10-03,54.662856999999995
7773,2011-10-04,54.542857999999995
7774,2011-10-05,54.259997999999996
7775,2011-10-06,54.968571
7776,2011-10-07,53.962856
7777,2011-10-10,55.544284999999995
7778,2011-10-11,57.597141
7779,2011-10-12,58.464287
7780,2011-10-13,58.347141
7781,2011-10-14,60.285713
7782,2011-10-17,60.957142000000005
7783,2011-10-18,60.687141000000004
7784,2011-10-19,58.345715000000006
7785,2011-10-20,57.192856000000006
7786,2011-10-21,57.02
7787,2011-10-24,58.07143000000001
7788,2011-10-25,58.078571
7789,2011-10-26,57.507141000000004
7790,2011-10-27,58.42856999999999
7791,2011-10-28,58.049999
7792,2011-10-31,58.475716000000006
7793,2011-11-01,57.07143000000001
7794,2011-11-02,57.205715000000005
7795,2011-11-03,57.628570999999994
7796,2011-11-04,57.634285
7797,2011-11-07,57.14285699999999
7798,2011-11-08,58.285713
7799,2011-11-09,57.27
7800,2011-11-10,56.744285999999995
7801,2011-11-11,55.528572
7802,2011-11-14,55.035713
7803,2011-11-15,55.64285699999999
7804,2011-11-16,55.877143999999994
7805,2011-11-17,54.939999
7806,2011-11-18,54.284286
7807,2011-11-21,53.097141
7808,2011-11-22,53.990002000000004
7809,2011-11-23,53.69142900000001
7810,2011-11-25,53.021427
7811,2011-11-28,53.817142000000004
7812,2011-11-29,54.118572
7813,2011-11-30,54.611427
7814,2011-12-01,55.57143000000001
7815,2011-12-02,56.232856999999996
7816,2011-12-05,56.630001
7817,2011-12-06,56.375713
7818,2011-12-07,55.848572
7819,2011-12-08,56.5
7820,2011-12-09,56.291428
7821,2011-12-12,56.271427
7822,2011-12-13,56.485714
7823,2011-12-14,55.34
7824,2011-12-15,54.82
7825,2011-12-16,54.878570999999994
7826,2011-12-19,54.978573
7827,2011-12-20,56.585712
7828,2011-12-21,56.757141000000004
7829,2011-12-22,57.01857
7830,2011-12-23,57.655716000000005
7831,2011-12-27,58.44142900000001
7832,2011-12-28,58.32143000000001
7833,2011-12-29,57.950001
7834,2011-12-30,58.040001000000004
7835,2012-01-03,58.92856999999999
7836,2012-01-04,59.240002000000004
7837,2012-01-05,59.792857999999995
7838,2012-01-06,60.39285699999999
7839,2012-01-09,61.10714300000001
7840,2012-01-10,60.85714300000001
7841,2012-01-11,60.407143000000005
7842,2012-01-12,60.414288
7843,2012-01-13,60.064285
7844,2012-01-17,60.855713
7845,2012-01-18,61.352856
7846,2012-01-19,61.624287
7847,2012-01-20,61.07143000000001
7848,2012-01-23,61.207142000000005
7849,2012-01-24,60.728573
7850,2012-01-25,64.921425
7851,2012-01-26,64.112854
7852,2012-01-27,64.068573
7853,2012-01-30,64.842857
7854,2012-01-31,65.46285999999999
7855,2012-02-01,65.57
7856,2012-02-02,65.309998
7857,2012-02-03,65.714287
7858,2012-02-06,66.425713
7859,2012-02-07,67.10714
7860,2012-02-08,68.112854
7861,2012-02-09,70.964287
7862,2012-02-10,71.08856999999999
7863,2012-02-13,71.975716
7864,2012-02-14,72.794289
7865,2012-02-15,75.184288
7866,2012-02-16,72.127144
7867,2012-02-17,72.538574
7868,2012-02-21,73.550003
7869,2012-02-22,73.641426
7870,2012-02-23,73.975716
7871,2012-02-24,74.699997
7872,2012-02-27,75.5
7873,2012-02-28,76.487144
7874,2012-02-29,78.230003
7875,2012-03-01,78.315712
7876,2012-03-02,78.114288
7877,2012-03-05,78.211426
7878,2012-03-06,76.24143199999999
7879,2012-03-07,76.825714
7880,2012-03-08,77.57
7881,2012-03-09,78.248573
7882,2012-03-12,78.85714
7883,2012-03-13,81.168571
7884,2012-03-14,84.959999
7885,2012-03-15,85.715714
7886,2012-03-16,84.171425
7887,2012-03-19,85.96714
7888,2012-03-20,86.699997
7889,2012-03-21,87.092857
7890,2012-03-22,86.35714
7891,2012-03-23,85.971428
7892,2012-03-26,86.735718
7893,2012-03-27,88.040001
7894,2012-03-28,88.778572
7895,2012-03-29,88.08000200000001
7896,2012-03-30,87.22285500000001
7897,2012-04-02,88.395714
7898,2012-04-03,90.315712
7899,2012-04-04,89.408569
7900,2012-04-05,90.665718
7901,2012-04-09,91.405716
7902,2012-04-10,92.0
7903,2012-04-11,90.98143
7904,2012-04-12,90.190002
7905,2012-04-13,89.242859
7906,2012-04-16,87.182854
7907,2012-04-17,87.14286
7908,2012-04-18,88.60714
7909,2012-04-19,86.389999
7910,2012-04-20,84.945717
7911,2012-04-23,82.38143199999999
7912,2012-04-24,81.09857199999999
7913,2012-04-25,88.285713
7914,2012-04-26,87.812859
7915,2012-04-27,86.597145
7916,2012-04-30,85.485718
7917,2012-05-01,85.251427
7918,2012-05-02,83.914284
7919,2012-05-03,84.485718
7920,2012-05-04,82.622856
7921,2012-05-07,81.824287
7922,2012-05-08,81.64286
7923,2012-05-09,81.997147
7924,2012-05-10,82.26857
7925,2012-05-11,82.067146
7926,2012-05-14,81.072861
7927,2012-05-15,80.459999
7928,2012-05-16,79.555717
7929,2012-05-17,78.214287
7930,2012-05-18,77.629997
7931,2012-05-21,80.220001
7932,2012-05-22,81.982857
7933,2012-05-23,81.828575
7934,2012-05-24,82.35714
7935,2012-05-25,80.835716
7936,2012-05-29,82.0
7937,2012-05-30,82.855713
7938,2012-05-31,83.071426
7939,2012-06-01,81.807144
7940,2012-06-04,81.071426
7941,2012-06-05,80.924286
7942,2012-06-06,81.978569
7943,2012-06-07,82.474289
7944,2012-06-08,82.940002
7945,2012-06-11,84.071426
7946,2012-06-12,82.37428299999999
7947,2012-06-13,82.639999
7948,2012-06-14,81.928574
7949,2012-06-15,82.08856999999999
7950,2012-06-18,83.98428299999999
7951,2012-06-19,84.285713
7952,2012-06-20,84.178574
7953,2012-06-21,84.031425
7954,2012-06-22,83.16999799999999
7955,2012-06-25,82.828575
7956,2012-06-26,82.07
7957,2012-06-27,82.391426
7958,2012-06-28,82.0
7959,2012-06-29,83.428574
7960,2012-07-02,84.781425
7961,2012-07-03,85.714287
7962,2012-07-05,87.762856
7963,2012-07-06,86.91999799999999
7964,2012-07-09,87.699997
7965,2012-07-10,88.552856
7966,2012-07-11,86.808571
7967,2012-07-12,86.209999
7968,2012-07-13,86.74143199999999
7969,2012-07-16,87.37428299999999
7970,2012-07-17,87.35714
7971,2012-07-18,86.905716
7972,2012-07-19,87.907143
7973,2012-07-20,87.77714499999999
7974,2012-07-23,86.557144
7975,2012-07-24,87.097145
7976,2012-07-25,82.971428
7977,2012-07-26,82.914284
7978,2012-07-27,83.690002
7979,2012-07-30,85.63428499999999
7980,2012-07-31,87.385712
7981,2012-08-01,88.057144
7982,2012-08-02,87.24143199999999
7983,2012-08-03,88.28286
7984,2012-08-06,89.267143
7985,2012-08-07,89.285713
7986,2012-08-08,89.12571700000001
7987,2012-08-09,88.818573
7988,2012-08-10,88.822861
7989,2012-08-13,90.0
7990,2012-08-14,91.230003
7991,2012-08-15,90.571426
7992,2012-08-16,90.965714
7993,2012-08-17,92.59857199999999
7994,2012-08-20,95.021431
7995,2012-08-21,96.41143000000001
7996,2012-08-22,95.571426
7997,2012-08-23,95.699997
7998,2012-08-24,95.639999
7999,2012-08-27,97.267143
8000,2012-08-28,96.585716
8001,2012-08-29,96.809998
8002,2012-08-30,95.935715
8003,2012-08-31,95.514282
8004,2012-09-04,96.44856999999999
8005,2012-09-05,96.621429
8006,2012-09-06,96.898575
8007,2012-09-07,97.497147
8008,2012-09-10,97.612854
8009,2012-09-11,95.728569
8010,2012-09-12,95.699997
8011,2012-09-13,97.928574
8012,2012-09-14,99.568573
8013,2012-09-17,99.971428
8014,2012-09-18,100.33285500000001
8015,2012-09-19,100.57
8016,2012-09-20,100.00856800000001
8017,2012-09-21,100.724289
8018,2012-09-24,99.302856
8019,2012-09-25,98.968575
8020,2012-09-26,96.09857199999999
8021,2012-09-27,97.45285799999999
8022,2012-09-28,97.30143000000001
8023,2012-10-01,96.678574
8024,2012-10-02,95.192856
8025,2012-10-03,95.980003
8026,2012-10-04,96.321426
8027,2012-10-05,95.14286
8028,2012-10-08,92.50856800000001
8029,2012-10-09,91.498573
8030,2012-10-10,92.139999
8031,2012-10-11,92.457146
8032,2012-10-12,90.76857
8033,2012-10-15,90.732857
8034,2012-10-16,92.900002
8035,2012-10-17,93.255714
8036,2012-10-18,91.72285500000001
8037,2012-10-19,90.252853
8038,2012-10-22,90.76857
8039,2012-10-23,90.557144
8040,2012-10-24,89.507141
8041,2012-10-25,88.85714
8042,2012-10-26,87.714287
8043,2012-10-31,85.994286
8044,2012-11-01,86.14286
8045,2012-11-02,85.278572
8046,2012-11-05,83.96714
8047,2012-11-06,84.391426
8048,2012-11-07,82.077141
8049,2012-11-08,80.318573
8050,2012-11-09,79.26857
8051,2012-11-12,79.214287
8052,2012-11-13,78.639999
8053,2012-11-14,78.207146
8054,2012-11-15,77.071426
8055,2012-11-16,75.714287
8056,2012-11-19,81.071426
8057,2012-11-20,81.707146
8058,2012-11-21,81.052856
8059,2012-11-23,81.714287
8060,2012-11-26,84.285713
8061,2012-11-27,84.345711
8062,2012-11-28,83.685715
8063,2012-11-29,84.89286
8064,2012-11-30,84.057144
8065,2012-12-03,84.941429
8066,2012-12-04,83.114288
8067,2012-12-05,81.321426
8068,2012-12-06,79.044289
8069,2012-12-07,79.314285
8070,2012-12-10,76.93
8071,2012-12-11,78.50856800000001
8072,2012-12-12,78.285713
8073,2012-12-13,76.805717
8074,2012-12-14,74.01857
8075,2012-12-17,74.285713
8076,2012-12-18,76.414284
8077,2012-12-19,76.242859
8078,2012-12-20,75.742859
8079,2012-12-21,74.238571
8080,2012-12-24,74.89286
8081,2012-12-26,74.208572
8082,2012-12-27,73.75
8083,2012-12-28,73.497147
8084,2012-12-31,76.485718
8085,2013-01-02,79.285713
8086,2013-01-03,78.524284
8087,2013-01-04,76.947144
8088,2013-01-07,75.614288
8089,2013-01-08,75.98428299999999
8090,2013-01-09,75.001427
8091,2013-01-10,75.531425
8092,2013-01-11,75.045715
8093,2013-01-14,72.5
8094,2013-01-15,71.284286
8095,2013-01-16,72.77714499999999
8096,2013-01-17,72.964287
8097,2013-01-18,71.745712
8098,2013-01-22,72.554283
8099,2013-01-23,73.57
8100,2013-01-24,66.53286
8101,2013-01-25,65.175713
8102,2013-01-28,64.744286
8103,2013-01-29,65.742859
8104,2013-01-30,66.085716
8105,2013-01-31,65.611427
8106,2013-02-01,65.639999
8107,2013-02-04,65.13428499999999
8108,2013-02-05,65.677139
8109,2013-02-06,66.64286
8110,2013-02-07,67.14286
8111,2013-02-08,68.40142800000001
8112,2013-02-11,69.27714499999999
8113,2013-02-12,68.91143000000001
8114,2013-02-13,67.66285699999999
8115,2013-02-14,67.377144
8116,2013-02-15,67.165718
8117,2013-02-19,66.104286
8118,2013-02-20,65.38428499999999
8119,2013-02-21,64.16714499999999
8120,2013-02-22,64.514282
8121,2013-02-25,65.017143
8122,2013-02-26,64.505714
8123,2013-02-27,64.63428499999999
8124,2013-02-28,63.98143
8125,2013-03-01,62.597141
8126,2013-03-04,61.171429
8127,2013-03-05,62.169998
8128,2013-03-06,62.17856999999999
8129,2013-03-07,61.715714
8130,2013-03-08,62.204285
8131,2013-03-11,62.715714
8132,2013-03-12,62.697143999999994
8133,2013-03-13,62.07143000000001
8134,2013-03-14,62.091427
8135,2013-03-15,63.46143000000001
8136,2013-03-18,65.351425
8137,2013-03-19,65.852859
8138,2013-03-20,65.37571700000001
8139,2013-03-21,65.425713
8140,2013-03-22,66.014282
8141,2013-03-25,67.135712
8142,2013-03-26,66.548569
8143,2013-03-27,65.257141
8144,2013-03-28,64.545715
8145,2013-04-01,63.385715000000005
8146,2013-04-02,62.591427
8147,2013-04-03,62.468571
8148,2013-04-04,62.14285699999999
8149,2013-04-05,60.707142000000005
8150,2013-04-08,61.07143000000001
8151,2013-04-09,61.214287
8152,2013-04-10,62.437141000000004
8153,2013-04-11,62.57
8154,2013-04-12,62.021427
8155,2013-04-15,61.127143999999994
8156,2013-04-16,60.944286
8157,2013-04-17,60.085712
8158,2013-04-18,57.970001
8159,2013-04-19,57.085712
8160,2013-04-22,57.457142000000005
8161,2013-04-23,58.34
8162,2013-04-24,59.32143000000001
8163,2013-04-25,59.134285
8164,2013-04-26,59.824287
8165,2013-04-29,61.945713
8166,2013-04-30,63.60714300000001
8167,2013-05-01,63.561428
8168,2013-05-02,64.084282
8169,2013-05-03,64.747147
8170,2013-05-06,66.028572
8171,2013-05-07,66.535713
8172,2013-05-08,66.48143
8173,2013-05-09,66.14286
8174,2013-05-10,65.672859
8175,2013-05-13,65.414284
8176,2013-05-14,65.028572
8177,2013-05-15,63.0
8178,2013-05-16,62.549999
8179,2013-05-17,62.869999
8180,2013-05-20,63.685715
8181,2013-05-21,63.639998999999996
8182,2013-05-22,64.050003
8183,2013-05-23,63.737143999999994
8184,2013-05-24,63.665714
8185,2013-05-28,64.444283
8186,2013-05-29,63.92856999999999
8187,2013-05-30,64.928574
8188,2013-05-31,65.300003
8189,2013-06-03,64.622856
8190,2013-06-04,64.918571
8191,2013-06-05,64.388573
8192,2013-06-06,63.85714300000001
8193,2013-06-07,63.32
8194,2013-06-10,64.154289
8195,2013-06-11,63.251427
8196,2013-06-12,63.035713
8197,2013-06-13,62.44857
8198,2013-06-14,62.327144999999994
8199,2013-06-17,62.242858999999996
8200,2013-06-18,62.128570999999994
8201,2013-06-19,61.665714
8202,2013-06-20,60.854286
8203,2013-06-21,60.0
8204,2013-06-24,58.380001
8205,2013-06-25,58.255714000000005
8206,2013-06-26,57.827144999999994
8207,2013-06-27,57.341427
8208,2013-06-28,57.181427
8209,2013-07-01,58.895714
8210,2013-07-02,60.232856999999996
8211,2013-07-03,60.425713
8212,2013-07-05,60.470001
8213,2013-07-08,60.14285699999999
8214,2013-07-09,60.5
8215,2013-07-10,60.685715
8216,2013-07-11,61.17856999999999
8217,2013-07-12,61.398571
8218,2013-07-15,61.637142000000004
8219,2013-07-16,61.529999
8220,2013-07-17,61.745716
8221,2013-07-18,62.124287
8222,2013-07-19,61.99714300000001
8223,2013-07-22,61.39285699999999
8224,2013-07-23,60.994285999999995
8225,2013-07-24,63.512856000000006
8226,2013-07-25,63.057143999999994
8227,2013-07-26,63.005714000000005
8228,2013-07-29,64.284286
8229,2013-07-30,65.307144
8230,2013-07-31,65.334282
8231,2013-08-01,65.257141
8232,2013-08-02,66.121429
8233,2013-08-05,67.238571
8234,2013-08-06,67.41285699999999
8235,2013-08-07,66.714287
8236,2013-08-08,66.300003
8237,2013-08-09,65.779999
8238,2013-08-12,66.949997
8239,2013-08-13,70.665718
8240,2013-08-14,72.035713
8241,2013-08-15,71.771431
8242,2013-08-16,71.84857199999999
8243,2013-08-19,73.391426
8244,2013-08-20,72.938568
8245,2013-08-21,72.449997
8246,2013-08-22,72.227142
8247,2013-08-23,71.907143
8248,2013-08-26,72.885712
8249,2013-08-27,71.78714000000001
8250,2013-08-28,70.828575
8251,2013-08-29,70.928574
8252,2013-08-30,70.421425
8253,2013-09-03,71.514282
8254,2013-09-04,71.748573
8255,2013-09-05,71.525711
8256,2013-09-06,71.339996
8257,2013-09-09,72.559998
8258,2013-09-10,72.492859
8259,2013-09-11,67.66999799999999
8260,2013-09-12,67.914284
8261,2013-09-13,67.404289
8262,2013-09-16,65.944283
8263,2013-09-17,65.672859
8264,2013-09-18,66.621429
8265,2013-09-19,67.975716
8266,2013-09-20,68.364288
8267,2013-09-23,70.987144
8268,2013-09-24,70.781425
8269,2013-09-25,69.94856999999999
8270,2013-09-26,69.794289
8271,2013-09-27,69.238571
8272,2013-09-30,68.808571
8273,2013-10-01,69.877144
8274,2013-10-02,70.257141
8275,2013-10-03,70.335716
8276,2013-10-04,69.228569
8277,2013-10-07,70.378571
8278,2013-10-08,70.091431
8279,2013-10-09,69.684288
8280,2013-10-10,70.339996
8281,2013-10-11,70.548569
8282,2013-10-14,71.08285500000001
8283,2013-10-15,71.714287
8284,2013-10-16,71.790001
8285,2013-10-17,72.111427
8286,2013-10-18,72.751427
8287,2013-10-21,74.900002
8288,2013-10-22,75.492859
8289,2013-10-23,75.095711
8290,2013-10-24,76.067146
8291,2013-10-25,76.175713
8292,2013-10-28,75.85714
8293,2013-10-29,77.035713
8294,2013-10-30,75.360001
8295,2013-10-31,75.355713
8296,2013-11-01,74.971428
8297,2013-11-04,75.260002
8298,2013-11-05,75.555717
8299,2013-11-06,74.980003
8300,2013-11-07,74.74143199999999
8301,2013-11-08,74.447144
8302,2013-11-11,74.524284
8303,2013-11-12,74.845711
8304,2013-11-13,74.60714
8305,2013-11-14,75.611427
8306,2013-11-15,75.584282
8307,2013-11-18,75.312859
8308,2013-11-19,74.76857
8309,2013-11-20,74.345711
8310,2013-11-21,74.458572
8311,2013-11-22,74.594284
8312,2013-11-25,75.12428299999999
8313,2013-11-26,76.591431
8314,2013-11-27,78.0
8315,2013-11-29,79.761429
8316,2013-12-02,80.61856800000001
8317,2013-12-03,80.91143000000001
8318,2013-12-04,81.312859
8319,2013-12-05,82.16285699999999
8320,2013-12-06,80.964287
8321,2013-12-09,81.36856800000001
8322,2013-12-10,81.12571700000001
8323,2013-12-11,81.567146
8324,2013-12-12,80.762856
8325,2013-12-13,80.41143000000001
8326,2013-12-16,80.377144
8327,2013-12-17,79.91999799999999
8328,2013-12-18,78.778572
8329,2013-12-19,78.571426
8330,2013-12-20,78.80143000000001
8331,2013-12-23,81.531425
8332,2013-12-24,81.697144
8333,2013-12-26,81.35714
8334,2013-12-27,80.629997
8335,2013-12-30,80.012856
8336,2013-12-31,80.182854
8337,2014-01-02,79.575714
8338,2014-01-03,79.099998
8339,2014-01-06,78.114288
8340,2014-01-07,77.994286
8341,2014-01-08,77.937141
8342,2014-01-09,78.122856
8343,2014-01-10,77.257141
8344,2014-01-13,77.5
8345,2014-01-14,78.104286
8346,2014-01-15,80.028572
8347,2014-01-16,79.550003
8348,2014-01-17,78.867142
8349,2014-01-21,78.581429
8350,2014-01-22,79.612854
8351,2014-01-23,79.5
8352,2014-01-24,79.37428299999999
8353,2014-01-27,79.257141
8354,2014-01-28,73.571426
8355,2014-01-29,72.48143
8356,2014-01-30,72.35714
8357,2014-01-31,71.647141
8358,2014-02-03,72.53286
8359,2014-02-04,72.779999
8360,2014-02-05,73.611427
8361,2014-02-06,73.35714
8362,2014-02-07,74.704285
8363,2014-02-10,75.998573
8364,2014-02-11,76.821426
8365,2014-02-12,77.08000200000001
8366,2014-02-13,77.835716
8367,2014-02-14,77.997147
8368,2014-02-18,78.74143199999999
8369,2014-02-19,78.127144
8370,2014-02-20,76.714287
8371,2014-02-21,76.367142
8372,2014-02-24,75.70285799999999
8373,2014-02-25,75.652855
8374,2014-02-26,75.0
8375,2014-02-27,75.540001
8376,2014-02-28,76.10714
8377,2014-03-03,75.807144
